# PA_WALK.cal_w golden vectors
# 由 tools/golden/gen_golden.py 从 micropython/PA_WALK.py 直接 exec 生成
# 列: ts,faai,cg_x,cg_y,l,xf,h,t,r1,r4,r2,r3,body_h,gyro,x1,x2,x3,x4,y1,y2,y3,y4,gpit,grol,gx
# gpit/grol/gx 是原实现 padog.gesture(0, int(CG_X), int(yst)) 的三个实参
# grol = int(cg_x) 向零截断；gx = int(yst)，注意不是四舍五入
ts,faai,cg_x,cg_y,l,xf,h,t,r1,r4,r2,r3,body_h,gyro,x1,x2,x3,x4,y1,y2,y3,y4,gpit,grol,gx
1.000000,0.420000,12.0000,28.0,230.0,60.000000,65.000000,1.244305,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,-7.008964286,34.008964286,-29.986132365,-39.982071429,0.000000000,0.000000000,0.891745737,0.000000000,0,12,100
1.000000,0.420000,12.0000,28.0,230.0,-30.000000,65.000000,0.178823,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,-5.767667179,-2.747882143,10.752117857,-36.378176786,61.528669376,0.000000000,0.000000000,0.000000000,0,12,-29
1.000000,0.300000,12.0000,28.0,230.0,38.200000,65.000000,0.984393,0.0000,0.0000,1.0000,-1.0000,110.0,0.0,0.000000000,-16.174281100,33.364281100,0.000000000,0.000000000,0.000000000,0.000000000,38.852451803,0,12,95
1.000000,0.500000,-7.5000,28.0,230.0,60.000000,50.000000,0.987935,-1.5000,-1.5000,1.0000,1.0000,140.0,2.0,50.477265000,-59.992520608,20.348490000,9.977265000,0.000000000,0.286782286,0.000000000,0.000000000,0,-7,-22
1.000000,0.300000,12.0000,28.0,230.0,60.000000,38.700000,0.041461,0.0000,0.0000,1.0000,-1.0000,140.0,2.0,0.000000000,-2.268510000,29.268510000,-0.000000000,6.848325845,0.000000000,0.000000000,0.000000000,0,12,-22
1.000000,0.420000,0.0000,28.0,230.0,0.000000,65.000000,0.671387,1.0000,1.0000,1.0000,1.0000,140.0,-3.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,58.967127742,0.000000000,0.000000000,0,0,-40
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,65.000000,0.504695,0.0000,0.0000,1.0000,-1.0000,110.0,5.0,-0.000000000,-46.010932485,-12.422550000,-0.000000000,0.000000000,45.908328263,0.000000000,0.000000000,0,-7,-15
1.000000,0.500000,12.0000,28.0,230.0,20.000000,65.000000,0.566070,0.0000,0.0000,1.0000,-1.0000,140.0,2.0,-0.000000000,6.604000704,0.810740000,-0.000000000,0.000000000,10.572776614,0.000000000,0.000000000,0,12,-22
1.000000,0.420000,12.0000,28.0,230.0,38.200000,38.700000,1.638931,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,-17.533656750,-5.500895500,-22.690895500,56.833027883,0.000000000,0.000000000,0.000000000,3.538635574,0,12,95
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,38.700000,0.293366,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,29.997121230,6.800980000,-2.199020000,16.798530000,0.186474888,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,30.0000,28.0,230.0,38.200000,38.700000,1.068356,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,-8.740198200,-11.363201200,-28.553201200,27.972956185,0.000000000,0.000000000,0.000000000,37.287564422,0,30,95
1.000000,0.500000,-7.5000,28.0,230.0,38.200000,50.000000,1.689958,1.0000,-2.0000,-1.0000,0.5000,110.0,5.0,2.710756040,14.479243960,-15.834621980,1.201216593,0.000000000,0.000000000,0.000000000,43.215180761,0,-7,109
1.000000,0.420000,0.0000,28.0,230.0,60.000000,65.000000,1.643579,1.0000,1.0000,1.0000,1.0000,140.0,-3.0,18.658650000,-8.341350000,-35.341350000,-59.657585191,0.000000000,0.000000000,0.000000000,4.705952064,0,0,89
1.000000,0.420000,-7.5000,28.0,230.0,60.000000,38.700000,1.465305,-1.5000,-1.5000,1.0000,1.0000,180.0,-3.0,-10.797267857,-19.801821429,-46.801821429,26.534723586,0.000000000,0.000000000,0.000000000,38.652290510,0,-7,86
1.000000,0.300000,-7.5000,28.0,230.0,38.200000,65.000000,0.933193,-1.5000,-1.5000,1.0000,1.0000,110.0,-3.0,2.877061650,-19.108041100,-36.298041100,-19.382066591,0.000000000,0.000000000,0.000000000,7.542262947,0,-7,86
1.000000,0.500000,0.0000,28.0,230.0,60.000000,38.700000,0.987835,0.0000,0.0000,1.0000,-1.0000,180.0,5.0,-0.000000000,-59.992333231,-20.343090000,-0.000000000,0.000000000,0.225657101,0.000000000,0.000000000,0,0,-5
1.000000,0.420000,12.0000,28.0,230.0,38.200000,50.000000,0.109847,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,-12.102615512,0.675880786,-16.514119214,50.556178821,26.811185633,0.000000000,0.000000000,0.000000000,0,12,-29
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,50.000000,0.395177,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,1.704053108,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.420000,0.0000,28.0,230.0,38.200000,65.000000,0.023450,1.0000,1.0000,1.0000,1.0000,140.0,5.0,13.311303325,-2.860225000,-20.050225000,-37.240225000,1.979436807,0.000000000,0.000000000,0.000000000,0,0,-11
1.000000,0.300000,0.0000,28.0,230.0,60.000000,38.700000,0.807213,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,-14.350830000,41.350830000,-23.477410961,-25.298340000,0.000000000,0.000000000,26.392879742,0.000000000,0,0,100
1.000000,0.500000,30.0000,28.0,230.0,20.000000,38.700000,1.318094,1.0000,1.0000,1.0000,1.0000,110.0,2.0,-5.274308000,-14.274308000,-13.421563128,3.725692000,0.000000000,0.000000000,32.037685612,0.000000000,0,30,96
1.000000,0.420000,-7.5000,28.0,230.0,20.000000,50.000000,1.051779,1.0000,1.0000,1.0000,1.0000,110.0,0.0,-6.461878571,-15.461878571,-6.728715071,2.538121429,0.000000000,0.000000000,49.991146858,0.000000000,0,-7,90
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,65.000000,0.015475,-1.5000,-1.5000,1.0000,1.0000,140.0,-3.0,-31.390848012,-4.607250000,-31.607250000,87.910875000,1.692103179,0.000000000,0.000000000,0.000000000,0,-7,-40
1.000000,0.500000,0.0000,28.0,230.0,-30.000000,50.000000,0.975712,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,-25.733664000,29.969597751,-9.844224000,-5.483664000,0.000000000,1.155418347,0.000000000,0.000000000,0,0,-29
1.000000,0.420000,0.0000,28.0,230.0,0.000000,38.700000,0.163625,0.0000,0.0000,1.0000,-1.0000,140.0,0.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,34.227089451,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.500000,12.0000,28.0,230.0,38.200000,38.700000,0.403341,1.0000,1.0000,1.0000,1.0000,180.0,5.0,-35.923169866,10.046863580,-7.143136420,-24.333136420,12.603383615,0.000000000,0.000000000,0.000000000,0,12,-5
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,38.700000,0.443902,1.0000,-2.0000,-1.0000,0.5000,180.0,5.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,1.223906721,0.000000000,0.000000000,0,-7,-5
1.000000,0.420000,30.0000,28.0,230.0,0.000000,50.000000,0.622041,1.0000,1.0000,1.0000,1.0000,110.0,5.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,49.822999276,0.000000000,0.000000000,0,30,-15
1.000000,0.500000,12.0000,28.0,230.0,38.200000,50.000000,1.637850,1.0000,1.0000,1.0000,1.0000,110.0,0.0,0.919283000,-16.270717000,-33.460717000,7.252996470,0.000000000,0.000000000,0.000000000,29.019425454,0,12,95
1.000000,0.420000,-7.5000,28.0,230.0,20.000000,50.000000,0.798435,0.0000,0.0000,1.0000,-1.0000,180.0,2.0,-0.000000000,-19.831108447,-6.109321429,-0.000000000,0.000000000,4.679377515,0.000000000,0.000000000,0,-7,-20
1.000000,0.300000,-7.5000,28.0,230.0,0.000000,65.000000,0.908372,1.0000,-2.0000,-1.0000,0.5000,180.0,2.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.498328866,0,-7,94
1.000000,0.300000,30.0000,28.0,230.0,38.200000,65.000000,0.753108,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-12.236911600,29.426911600,-6.741576591,-9.906176800,0.000000000,0.000000000,64.931169764,0.000000000,0,30,95
1.000000,0.300000,12.0000,28.0,230.0,38.200000,50.000000,1.098486,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,-11.329871700,-9.636752200,-26.826752200,41.586107319,0.000000000,0.000000000,0.000000000,38.180124360,0,12,95
1.000000,0.300000,12.0000,28.0,230.0,0.000000,65.000000,1.067585,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,62.820581460,0,12,85
1.000000,0.300000,0.0000,28.0,230.0,60.000000,50.000000,1.005017,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,3.451530000,23.548470000,-25.274235000,-6.144389509,0.000000000,0.000000000,0.000000000,39.701831581,0,0,100
1.000000,0.500000,-7.5000,28.0,230.0,0.000000,38.700000,1.555066,1.0000,1.0000,1.0000,1.0000,110.0,-3.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,4.450803585,0,-7,76
1.000000,0.500000,-7.5000,28.0,230.0,-30.000000,65.000000,1.135071,1.0000,1.0000,1.0000,1.0000,140.0,2.0,12.853083000,26.353083000,-5.953473996,-0.646917000,0.000000000,0.000000000,36.602096717,0.000000000,0,-7,85
1.000000,0.500000,12.0000,28.0,230.0,60.000000,50.000000,0.760674,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,68.885406000,-22.953195468,8.076396000,28.385406000,0.000000000,49.775439743,0.000000000,0.000000000,0,12,-29
1.000000,0.300000,0.0000,28.0,230.0,-30.000000,65.000000,0.773759,1.0000,-2.0000,-1.0000,0.5000,180.0,-3.0,8.680845000,-22.180845000,8.017095405,9.638310000,0.000000000,0.000000000,61.058632529,0.000000000,0,0,63
1.000000,0.300000,0.0000,28.0,230.0,38.200000,38.700000,1.105289,-1.5000,-1.5000,1.0000,1.0000,140.0,2.0,-11.914589550,-9.246940300,-26.436940300,44.155923428,0.000000000,0.000000000,0.000000000,27.113214515,0,0,102
1.000000,0.500000,12.0000,28.0,230.0,-30.000000,50.000000,1.925169,1.0000,1.0000,1.0000,1.0000,180.0,5.0,-8.479563000,5.020437000,18.520437000,29.145372729,0.000000000,0.000000000,0.000000000,10.262448791,0,12,101
1.000000,0.420000,-7.5000,28.0,230.0,38.200000,50.000000,0.825880,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,32.381867143,-38.187135501,12.792088571,6.596867143,0.000000000,0.555680435,0.000000000,0.000000000,0,-7,-29
1.000000,0.500000,0.0000,28.0,230.0,0.000000,50.000000,0.037316,0.0000,0.0000,1.0000,-1.0000,180.0,2.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,2.698653405,0.000000000,0.000000000,0.000000000,0,0,-20
1.000000,0.420000,30.0000,28.0,230.0,20.000000,65.000000,1.068123,1.0000,-2.0000,-1.0000,0.5000,110.0,5.0,-6.111650000,15.111650000,-4.407939693,-5.776700000,0.000000000,0.000000000,63.812830286,0.000000000,0,30,104
1.000000,0.300000,-7.5000,28.0,230.0,0.000000,38.700000,0.350916,-1.5000,-1.5000,1.0000,1.0000,140.0,5.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,9.998249355,0.000000000,0.000000000,0,-7,-11
1.000000,0.300000,0.0000,28.0,230.0,0.000000,50.000000,0.003462,1.0000,1.0000,1.0000,1.0000,110.0,2.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.065688764,0.000000000,0.000000000,0.000000000,0,0,-23
1.000000,0.300000,30.0000,28.0,230.0,0.000000,65.000000,0.312246,1.0000,-2.0000,-1.0000,0.5000,140.0,-3.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,1.063107235,0.000000000,0.000000000,0,30,-40
1.000000,0.420000,12.0000,28.0,230.0,20.000000,38.700000,1.565083,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,4.537492857,4.462507143,-6.731253571,33.724916034,0.000000000,0.000000000,0.000000000,22.210207537,0,12,90
1.000000,0.500000,0.0000,28.0,230.0,-30.000000,65.000000,0.802309,-1.5000,-1.5000,1.0000,1.0000,110.0,2.0,-32.756485500,17.925454227,-5.162343000,-12.506485500,0.000000000,58.227774159,0.000000000,0.000000000,0,0,-23
1.000000,0.300000,-7.5000,28.0,230.0,0.000000,50.000000,0.698013,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,36.588432645,0.000000000,0,-7,85
1.000000,0.420000,30.0000,28.0,230.0,0.000000,50.000000,0.503204,1.0000,-2.0000,-1.0000,0.5000,180.0,-3.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,16.991996905,0.000000000,0.000000000,0,30,-43
1.000000,0.300000,30.0000,28.0,230.0,38.200000,65.000000,0.732923,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,20.090268150,-30.583512100,-6.606114228,-5.694731850,0.000000000,0.000000000,62.943355614,0.000000000,0,30,95
1.000000,0.420000,12.0000,28.0,230.0,20.000000,38.700000,1.601173,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,5.310850000,3.689150000,-6.344575000,37.809042996,0.000000000,0.000000000,0.000000000,11.965673397,0,12,90
1.000000,0.500000,30.0000,28.0,230.0,-30.000000,65.000000,1.658749,0.0000,0.0000,1.0000,-1.0000,140.0,5.0,-0.000000000,12.213777000,-25.713777000,-0.000000000,0.000000000,0.000000000,0.000000000,45.873844430,0,30,96
1.000000,0.300000,-7.5000,28.0,230.0,0.000000,50.000000,0.089661,1.0000,1.0000,1.0000,1.0000,140.0,-3.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,32.556419042,0.000000000,0.000000000,0.000000000,0,-7,-40
1.000000,0.500000,12.0000,28.0,230.0,0.000000,50.000000,1.264479,1.0000,-2.0000,-1.0000,0.5000,180.0,2.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,49.587324746,0.000000000,0,12,94
1.000000,0.420000,30.0000,28.0,230.0,20.000000,50.000000,1.011292,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,10.994185714,-16.329457143,-1.660011842,-2.505814286,0.000000000,0.000000000,45.924294301,0.000000000,0,30,90
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,65.000000,0.913316,1.0000,-2.0000,-1.0000,0.5000,110.0,5.0,-1.600520000,10.600520000,-9.800260000,-13.969049282,0.000000000,0.000000000,0.000000000,1.255744854,0,-7,104
1.000000,0.420000,0.0000,28.0,230.0,0.000000,65.000000,0.342190,1.0000,1.0000,1.0000,1.0000,140.0,0.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,19.641794247,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.300000,12.0000,28.0,230.0,20.000000,38.700000,0.583511,-1.5000,-1.5000,1.0000,1.0000,180.0,2.0,17.242005000,-19.970677479,6.505330000,3.742005000,0.000000000,1.142447537,0.000000000,0.000000000,0,12,-20
1.000000,0.420000,-7.5000,28.0,230.0,20.000000,65.000000,1.658520,1.0000,1.0000,1.0000,1.0000,180.0,2.0,6.539714286,-2.460285714,-11.460285714,-19.976357974,0.000000000,0.000000000,0.000000000,1.663576478,0,-7,99
1.000000,0.300000,0.0000,28.0,230.0,20.000000,38.700000,0.390358,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,25.933890000,2.944573021,0.710740000,12.433890000,0.000000000,25.467293534,0.000000000,0.000000000,0,0,-29
1.000000,0.420000,0.0000,28.0,230.0,60.000000,65.000000,0.220971,0.0000,0.0000,1.0000,-1.0000,140.0,0.0,-0.000000000,8.205278571,18.794721429,-0.000000000,64.563251080,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.500000,12.0000,28.0,230.0,20.000000,38.700000,1.118214,1.0000,1.0000,1.0000,1.0000,110.0,0.0,-8.872148000,-17.872148000,4.898012602,0.127852000,0.000000000,0.000000000,17.701920323,0.000000000,0,12,90
1.000000,0.420000,30.0000,28.0,230.0,-30.000000,65.000000,0.063582,1.0000,1.0000,1.0000,1.0000,110.0,0.0,-9.616409523,0.956292857,14.456292857,27.956292857,13.626626180,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.300000,30.0000,28.0,230.0,60.000000,38.700000,0.019184,1.0000,1.0000,1.0000,1.0000,180.0,0.0,20.861757663,-4.273440000,-31.273440000,-58.273440000,1.540976990,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.500000,30.0000,28.0,230.0,0.000000,65.000000,1.361183,-1.5000,-1.5000,1.0000,1.0000,180.0,5.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,38.114649590,0.000000000,0,30,109
1.000000,0.500000,30.0000,28.0,230.0,0.000000,38.700000,0.295360,-1.5000,-1.5000,1.0000,1.0000,110.0,2.0,0.000000000,-0.000000000,-0.000000000,0.000000000,35.640673487,0.000000000,0.000000000,0.000000000,0,30,-23
1.000000,0.500000,12.0000,28.0,230.0,60.000000,65.000000,1.077454,-1.5000,-1.5000,1.0000,1.0000,110.0,-3.0,43.226226000,-55.817484000,19.110612474,2.726226000,0.000000000,0.000000000,14.216755138,0.000000000,0,12,91
1.000000,0.500000,-7.5000,28.0,230.0,60.000000,38.700000,0.834225,1.0000,-2.0000,-1.0000,0.5000,110.0,2.0,-41.951850000,44.380382769,6.024075000,29.903700000,0.000000000,28.836627531,0.000000000,0.000000000,0,-7,-23
1.000000,0.500000,30.0000,28.0,230.0,38.200000,65.000000,0.343693,0.0000,0.0000,1.0000,-1.0000,180.0,5.0,-0.000000000,7.996165340,9.193834660,-0.000000000,44.958715537,0.000000000,0.000000000,0.000000000,0,30,-5
1.000000,0.300000,0.0000,28.0,230.0,0.000000,65.000000,0.832026,1.0000,1.0000,1.0000,1.0000,110.0,-3.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,27.734794492,0.000000000,0,0,76
1.000000,0.420000,0.0000,28.0,230.0,38.200000,65.000000,1.254321,0.0000,0.0000,1.0000,-1.0000,110.0,5.0,-0.000000000,-21.242433357,38.199161474,0.000000000,0.000000000,0.000000000,0.117218733,0.000000000,0,0,109
1.000000,0.420000,0.0000,28.0,230.0,-30.000000,65.000000,1.066373,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,-13.835587500,22.723725000,12.891910260,6.414412500,0.000000000,0.000000000,64.029939873,0.000000000,0,0,78
1.000000,0.420000,12.0000,28.0,230.0,0.000000,65.000000,0.032504,0.0000,0.0000,1.0000,-1.0000,110.0,2.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,3.767158504,0.000000000,0.000000000,0.000000000,0,12,-23
1.000000,0.500000,12.0000,28.0,230.0,60.000000,65.000000,0.139352,-1.5000,-1.5000,1.0000,1.0000,180.0,5.0,-16.661148115,1.525008000,-25.474992000,78.712488000,38.329733566,0.000000000,0.000000000,0.000000000,0,12,-5
1.000000,0.420000,30.0000,28.0,230.0,20.000000,50.000000,0.166232,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,-0.000000000,1.562114286,7.437885714,-0.000000000,44.829734616,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.420000,30.0000,28.0,230.0,38.200000,65.000000,1.203798,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,-6.120267571,23.310267571,-18.707608153,-22.139464857,0.000000000,0.000000000,10.826340344,0.000000000,0,30,95
1.000000,0.300000,12.0000,28.0,230.0,20.000000,38.700000,0.295677,-1.5000,-1.5000,1.0000,1.0000,110.0,5.0,29.999202965,6.870310000,-2.129690000,16.694535000,0.079257792,0.000000000,0.000000000,0.000000000,0,12,-15
1.000000,0.300000,30.0000,28.0,230.0,38.200000,38.700000,1.059400,1.0000,1.0000,1.0000,1.0000,110.0,0.0,5.313620000,-11.876380000,-29.066380000,-15.636302015,0.000000000,0.000000000,0.000000000,38.326215990,0,30,95
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,50.000000,0.905426,1.0000,-2.0000,-1.0000,0.5000,110.0,2.0,-5.511660000,32.511660000,-29.755830000,-41.993697416,0.000000000,0.000000000,0.000000000,0.161257298,0,-7,106
1.000000,0.420000,0.0000,28.0,230.0,60.000000,38.700000,1.370939,0.0000,0.0000,1.0000,-1.0000,110.0,0.0,0.000000000,-25.868207143,52.868207143,0.000000000,0.000000000,0.000000000,0.000000000,21.066932999,0,0,100
1.000000,0.500000,-7.5000,28.0,230.0,60.000000,65.000000,0.924745,-1.5000,-1.5000,1.0000,1.0000,140.0,5.0,55.595655000,-58.262401170,16.936230000,15.095655000,0.000000000,13.481331336,0.000000000,0.000000000,0,-7,-11
1.000000,0.300000,12.0000,28.0,230.0,0.000000,65.000000,0.996391,-1.5000,-1.5000,1.0000,1.0000,110.0,2.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,46.578175726,0,12,91
1.000000,0.420000,30.0000,28.0,230.0,38.200000,38.700000,1.116823,1.0000,1.0000,1.0000,1.0000,180.0,-3.0,-9.680030071,-26.870030071,-27.524919283,7.509969929,0.000000000,0.000000000,29.810226457,0.000000000,0,30,80
1.000000,0.500000,30.0000,28.0,230.0,-30.000000,38.700000,1.090130,0.0000,0.0000,1.0000,-1.0000,180.0,-3.0,0.000000000,27.566490000,9.036257442,0.000000000,0.000000000,0.000000000,11.139783910,0.000000000,0,30,63
1.000000,0.500000,-7.5000,28.0,230.0,38.200000,50.000000,1.428379,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,9.423494970,-23.472329980,-37.242341777,-16.361505030,0.000000000,0.000000000,9.460064709,0.000000000,0,-7,95
1.000000,0.300000,30.0000,28.0,230.0,60.000000,50.000000,1.146013,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,16.141170000,10.858830000,-18.929415000,114.173277248,0.000000000,0.000000000,0.000000000,14.349359143,0,30,100
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,65.000000,1.112180,0.0000,0.0000,1.0000,-1.0000,110.0,5.0,0.000000000,-4.634600000,13.634600000,-0.000000000,0.000000000,0.000000000,0.000000000,41.121823630,0,-7,104
1.000000,0.300000,0.0000,28.0,230.0,-30.000000,38.700000,0.167733,0.0000,0.0000,1.0000,-1.0000,140.0,2.0,0.000000000,-4.547985000,-8.952015000,0.000000000,37.380726735,0.000000000,0.000000000,0.000000000,0,0,-22
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,50.000000,0.801789,-1.5000,-1.5000,1.0000,1.0000,140.0,2.0,7.419495000,-13.946330000,-14.960354218,-6.080505000,0.000000000,0.000000000,36.680194651,0.000000000,0,-7,97
1.000000,0.420000,12.0000,28.0,230.0,20.000000,50.000000,0.200167,1.0000,-2.0000,-1.0000,0.5000,180.0,5.0,-5.238034403,-2.289292857,-3.355353571,31.421414286,49.730002358,0.000000000,0.000000000,0.000000000,0,12,-5
1.000000,0.420000,12.0000,28.0,230.0,60.000000,38.700000,0.134314,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,0.000000000,2.634471429,24.365528571,-0.000000000,27.566296921,0.000000000,0.000000000,0.000000000,0,12,-29
1.000000,0.500000,-7.5000,28.0,230.0,-30.000000,38.700000,1.017286,-1.5000,-1.5000,1.0000,1.0000,140.0,-3.0,-24.049917000,29.533278000,-10.489014689,-3.799917000,0.000000000,0.000000000,0.454727633,0.000000000,0,-7,66
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,65.000000,1.110902,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,52.418710890,0.000000000,0,-7,85
1.000000,0.300000,30.0000,28.0,230.0,60.000000,65.000000,1.044687,-1.5000,-1.5000,1.0000,1.0000,140.0,-3.0,-10.532745000,-19.978170000,-46.978170000,24.950907839,0.000000000,0.000000000,0.000000000,64.798997225,0,30,89
1.000000,0.500000,12.0000,28.0,230.0,-30.000000,50.000000,1.238512,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,-15.090264000,23.560176000,7.892172749,5.159736000,0.000000000,0.000000000,49.739945592,0.000000000,0,12,78
1.000000,0.300000,12.0000,28.0,230.0,60.000000,50.000000,0.327300,1.0000,-2.0000,-1.0000,0.5000,180.0,5.0,-57.543000000,-20.604891889,-1.771500000,61.086000000,0.000000000,3.976385443,0.000000000,0.000000000,0,12,-5
1.000000,0.500000,-7.5000,28.0,230.0,-30.000000,38.700000,0.399670,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,28.011773792,7.791090000,2.854455000,-38.417820000,13.446887563,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.500000,12.0000,28.0,230.0,-30.000000,65.000000,1.596470,0.0000,0.0000,1.0000,-1.0000,140.0,0.0,0.000000000,13.895310000,-27.395310000,-0.000000000,0.000000000,0.000000000,0.000000000,21.096160596,0,12,78
1.000000,0.500000,30.0000,28.0,230.0,0.000000,65.000000,1.333992,1.0000,1.0000,1.0000,1.0000,110.0,2.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,48.516481633,0.000000000,0,30,91
1.000000,0.500000,30.0000,28.0,230.0,0.000000,38.700000,0.553435,0.0000,0.0000,1.0000,-1.0000,110.0,5.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,4.200899486,0.000000000,0.000000000,0,30,-15
1.000000,0.300000,0.0000,28.0,230.0,38.200000,50.000000,0.201406,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,-0.000000000,7.720563800,9.469436200,-0.000000000,36.857122444,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.300000,12.0000,28.0,230.0,0.000000,65.000000,0.394961,0.0000,0.0000,1.0000,-1.0000,180.0,5.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,45.694685097,0.000000000,0.000000000,0,12,-5
1.000000,0.420000,0.0000,28.0,230.0,60.000000,50.000000,0.215863,1.0000,-2.0000,-1.0000,0.5000,110.0,-3.0,-21.759993624,-7.876907143,-9.561546429,92.246185714,49.903897980,0.000000000,0.000000000,0.000000000,0,0,-38
1.000000,0.300000,30.0000,28.0,230.0,0.000000,38.700000,0.152392,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,0.000000000,-0.000000000,-0.000000000,0.000000000,38.675722737,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.300000,-7.5000,28.0,230.0,38.200000,50.000000,0.683629,1.0000,-2.0000,-1.0000,0.5000,180.0,2.0,-16.218058300,33.408058300,3.534061257,-1.943883400,0.000000000,0.000000000,29.493579015,0.000000000,0,-7,104
1.000000,0.300000,30.0000,28.0,230.0,-30.000000,65.000000,0.827456,0.0000,0.0000,1.0000,-1.0000,110.0,2.0,0.000000000,19.764480000,-26.643809627,-0.000000000,0.000000000,0.000000000,30.828990945,0.000000000,0,30,83
1.000000,0.500000,30.0000,28.0,230.0,60.000000,38.700000,1.283844,1.0000,1.0000,1.0000,1.0000,180.0,-3.0,-17.672424000,-44.672424000,-30.301661235,9.327576000,0.000000000,0.000000000,36.976235129,0.000000000,0,30,86
