# PA_TROT.cal_t golden vectors
# 由 tools/golden/gen_golden.py 从 micropython/PA_TROT.py 直接 exec 生成
# 列: ts,faai,t,xs,xf,h,r1,r4,r2,r3,x1,x2,x3,x4,y1,y2,y3,y4
# 注意: r 的顺序与原实现一致，是 r1,r4,r2,r3
ts,faai,t,xs,xf,h,r1,r4,r2,r3,x1,x2,x3,x4,y1,y2,y3,y4
1.000000,0.420000,0.994200000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-59.999605294,-0.000394706,59.999605294,0.000394706,0.000000000,0.064131326,0.000000000,0.064131326
1.000000,0.420000,0.994200000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000394706,-0.000000000,-0.000394706,0.000000000,0.064131326,0.000000000,0.064131326
1.000000,0.420000,0.994200000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,59.999605294,-0.000394706,59.999605294,-0.000394706,0.000000000,0.064131326,0.000000000,0.064131326
1.000000,0.420000,0.994200000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,-39.999605294,19.999605294,-39.999605294,19.999605294,0.000000000,0.049331789,0.000000000,0.049331789
1.000000,0.420000,0.994200000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,-39.999605294,19.999605294,39.999605294,-19.999605294,0.000000000,0.049331789,0.000000000,0.049331789
1.000000,0.420000,0.994200000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,19.999605294,-0.000000000,19.999605294,0.000000000,0.049331789,0.000000000,0.049331789
1.000000,0.420000,0.994200000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,39.999605294,19.999605294,39.999605294,19.999605294,0.000000000,0.049331789,0.000000000,0.049331789
1.000000,0.420000,0.994200000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,39.999671078,-9.999671078,39.999671078,-9.999671078,0.000000000,0.029599074,0.000000000,0.029599074
1.000000,0.420000,0.994200000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,39.999671078,-9.999671078,-39.999671078,9.999671078,0.000000000,0.029599074,0.000000000,0.029599074
1.000000,0.420000,0.994200000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,-9.999671078,0.000000000,-9.999671078,0.000000000,0.029599074,0.000000000,0.029599074
1.000000,0.420000,0.994200000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,-39.999671078,-9.999671078,-39.999671078,-9.999671078,0.000000000,0.029599074,0.000000000,0.029599074
1.000000,0.420000,0.994200000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.039465431,0.000000000,0.039465431
1.000000,0.420000,0.994200000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.039465431,0.000000000,0.039465431
1.000000,0.420000,0.994200000,0.000000,0.000000,40.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.039465431,0.000000000,0.039465431
1.000000,0.420000,0.994200000,0.000000,0.000000,40.000000,-1.000000,1.000000,1.000000,-1.000000,0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,0.039465431,0.000000000,0.039465431
1.000000,0.500000,0.000000000,0.000000,38.200000,38.700000,1.000000,1.000000,1.000000,1.000000,-38.200000000,-0.000000000,-38.200000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,38.200000,38.700000,1.000000,-1.000000,1.000000,-1.000000,-38.200000000,-0.000000000,38.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,38.200000,38.700000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,38.200000,38.700000,-1.000000,1.000000,1.000000,-1.000000,38.200000000,-0.000000000,38.200000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,60.000000,65.000000,1.000000,1.000000,1.000000,1.000000,-60.000000000,-0.000000000,-60.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-60.000000000,-0.000000000,60.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,60.000000000,-0.000000000,60.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,-40.000000000,20.000000000,-40.000000000,20.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,-40.000000000,20.000000000,40.000000000,-20.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,20.000000000,-0.000000000,20.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,40.000000000,20.000000000,40.000000000,20.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,40.000000000,-10.000000000,40.000000000,-10.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,40.000000000,-10.000000000,-40.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,-10.000000000,0.000000000,-10.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,-40.000000000,-10.000000000,-40.000000000,-10.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,0.000000,40.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.000000000,0.000000,0.000000,40.000000,-1.000000,1.000000,1.000000,-1.000000,0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.000000,0.500000,0.050000000,0.000000,38.200000,38.700000,1.000000,1.000000,1.000000,1.000000,-37.953569064,-0.246430936,-37.953569064,-0.246430936,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.050000000,0.000000,38.200000,38.700000,1.000000,-1.000000,1.000000,-1.000000,-37.953569064,-0.246430936,37.953569064,0.246430936,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.050000000,0.000000,38.200000,38.700000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.246430936,-0.000000000,-0.246430936,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.050000000,0.000000,38.200000,38.700000,-1.000000,1.000000,1.000000,-1.000000,37.953569064,-0.246430936,37.953569064,-0.246430936,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.050000000,0.000000,60.000000,65.000000,1.000000,1.000000,1.000000,1.000000,-59.612935703,-0.387064297,-59.612935703,-0.387064297,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.050000000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-59.612935703,-0.387064297,59.612935703,0.387064297,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.050000000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.387064297,-0.000000000,-0.387064297,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.050000000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,59.612935703,-0.387064297,59.612935703,-0.387064297,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.050000000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,-39.612935703,19.612935703,-39.612935703,19.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.050000000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,-39.612935703,19.612935703,39.612935703,-19.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.050000000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,19.612935703,-0.000000000,19.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.050000000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,39.612935703,19.612935703,39.612935703,19.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.050000000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,39.677446419,-9.677446419,39.677446419,-9.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.050000000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,39.677446419,-9.677446419,-39.677446419,9.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.050000000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,-9.677446419,0.000000000,-9.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.050000000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,-39.677446419,-9.677446419,-39.677446419,-9.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.050000000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,3.819660113,0.000000000,3.819660113,0.000000000
1.000000,0.500000,0.050000000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,3.819660113,0.000000000,3.819660113,0.000000000
1.000000,0.500000,0.050000000,0.000000,0.000000,40.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,3.819660113,0.000000000,3.819660113,0.000000000
1.000000,0.500000,0.050000000,0.000000,0.000000,40.000000,-1.000000,1.000000,1.000000,-1.000000,0.000000000,-0.000000000,0.000000000,-0.000000000,3.819660113,0.000000000,3.819660113,0.000000000
1.000000,0.500000,0.150000000,0.000000,38.200000,38.700000,1.000000,1.000000,1.000000,1.000000,-32.522156207,-5.677843793,-32.522156207,-5.677843793,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.150000000,0.000000,38.200000,38.700000,1.000000,-1.000000,1.000000,-1.000000,-32.522156207,-5.677843793,32.522156207,5.677843793,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.150000000,0.000000,38.200000,38.700000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-5.677843793,-0.000000000,-5.677843793,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.150000000,0.000000,38.200000,38.700000,-1.000000,1.000000,1.000000,-1.000000,32.522156207,-5.677843793,32.522156207,-5.677843793,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.150000000,0.000000,60.000000,65.000000,1.000000,1.000000,1.000000,1.000000,-51.081920744,-8.918079256,-51.081920744,-8.918079256,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.150000000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-51.081920744,-8.918079256,51.081920744,8.918079256,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.150000000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-8.918079256,-0.000000000,-8.918079256,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.150000000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,51.081920744,-8.918079256,51.081920744,-8.918079256,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.150000000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,-31.081920744,11.081920744,-31.081920744,11.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.150000000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,-31.081920744,11.081920744,31.081920744,-11.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.150000000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,11.081920744,-0.000000000,11.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.150000000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,31.081920744,11.081920744,31.081920744,11.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.150000000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,32.568267286,-2.568267286,32.568267286,-2.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.150000000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,32.568267286,-2.568267286,-32.568267286,2.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.150000000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,-2.568267286,0.000000000,-2.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.150000000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,-32.568267286,-2.568267286,-32.568267286,-2.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.150000000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.150000000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.150000000,0.000000,0.000000,40.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.150000000,0.000000,0.000000,40.000000,-1.000000,1.000000,1.000000,-1.000000,0.000000000,-0.000000000,0.000000000,-0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.250000000,0.000000,38.200000,38.700000,1.000000,1.000000,1.000000,1.000000,-19.100000000,-19.100000000,-19.100000000,-19.100000000,38.700000000,0.000000000,38.700000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,38.200000,38.700000,1.000000,-1.000000,1.000000,-1.000000,-19.100000000,-19.100000000,19.100000000,19.100000000,38.700000000,0.000000000,38.700000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,38.200000,38.700000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-19.100000000,-0.000000000,-19.100000000,38.700000000,0.000000000,38.700000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,38.200000,38.700000,-1.000000,1.000000,1.000000,-1.000000,19.100000000,-19.100000000,19.100000000,-19.100000000,38.700000000,0.000000000,38.700000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,60.000000,65.000000,1.000000,1.000000,1.000000,1.000000,-30.000000000,-30.000000000,-30.000000000,-30.000000000,65.000000000,0.000000000,65.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-30.000000000,-30.000000000,30.000000000,30.000000000,65.000000000,0.000000000,65.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-30.000000000,-0.000000000,-30.000000000,65.000000000,0.000000000,65.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,30.000000000,-30.000000000,30.000000000,-30.000000000,65.000000000,0.000000000,65.000000000,0.000000000
1.000000,0.500000,0.250000000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,-10.000000000,-10.000000000,-10.000000000,-10.000000000,50.000000000,0.000000000,50.000000000,0.000000000
1.000000,0.500000,0.250000000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,-10.000000000,-10.000000000,10.000000000,10.000000000,50.000000000,0.000000000,50.000000000,0.000000000
1.000000,0.500000,0.250000000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-10.000000000,-0.000000000,-10.000000000,50.000000000,0.000000000,50.000000000,0.000000000
1.000000,0.500000,0.250000000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,10.000000000,-10.000000000,10.000000000,-10.000000000,50.000000000,0.000000000,50.000000000,0.000000000
1.000000,0.500000,0.250000000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,15.000000000,15.000000000,15.000000000,15.000000000,30.000000000,0.000000000,30.000000000,0.000000000
1.000000,0.500000,0.250000000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,15.000000000,15.000000000,-15.000000000,-15.000000000,30.000000000,0.000000000,30.000000000,0.000000000
1.000000,0.500000,0.250000000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,15.000000000,0.000000000,15.000000000,30.000000000,0.000000000,30.000000000,0.000000000
1.000000,0.500000,0.250000000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,-15.000000000,15.000000000,-15.000000000,15.000000000,30.000000000,0.000000000,30.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,40.000000000,0.000000000,40.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,40.000000000,0.000000000,40.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,0.000000,40.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,40.000000000,0.000000000,40.000000000,0.000000000
1.000000,0.500000,0.250000000,0.000000,0.000000,40.000000,-1.000000,1.000000,1.000000,-1.000000,0.000000000,-0.000000000,0.000000000,-0.000000000,40.000000000,0.000000000,40.000000000,0.000000000
1.000000,0.500000,0.350000000,0.000000,38.200000,38.700000,1.000000,1.000000,1.000000,1.000000,-5.677843793,-32.522156207,-5.677843793,-32.522156207,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.350000000,0.000000,38.200000,38.700000,1.000000,-1.000000,1.000000,-1.000000,-5.677843793,-32.522156207,5.677843793,32.522156207,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.350000000,0.000000,38.200000,38.700000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-32.522156207,-0.000000000,-32.522156207,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.350000000,0.000000,38.200000,38.700000,-1.000000,1.000000,1.000000,-1.000000,5.677843793,-32.522156207,5.677843793,-32.522156207,25.329478841,0.000000000,25.329478841,0.000000000
1.000000,0.500000,0.350000000,0.000000,60.000000,65.000000,1.000000,1.000000,1.000000,1.000000,-8.918079256,-51.081920744,-8.918079256,-51.081920744,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.350000000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-8.918079256,-51.081920744,8.918079256,51.081920744,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.350000000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-51.081920744,-0.000000000,-51.081920744,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.350000000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,8.918079256,-51.081920744,8.918079256,-51.081920744,42.543052317,0.000000000,42.543052317,0.000000000
1.000000,0.500000,0.350000000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,11.081920744,-31.081920744,11.081920744,-31.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.350000000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,11.081920744,-31.081920744,-11.081920744,31.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.350000000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,-31.081920744,0.000000000,-31.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.350000000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,-11.081920744,-31.081920744,-11.081920744,-31.081920744,32.725424859,0.000000000,32.725424859,0.000000000
1.000000,0.500000,0.350000000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,-2.568267286,32.568267286,-2.568267286,32.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.350000000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,-2.568267286,32.568267286,2.568267286,-32.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.350000000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,32.568267286,-0.000000000,32.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.350000000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,2.568267286,32.568267286,2.568267286,32.568267286,19.635254916,0.000000000,19.635254916,0.000000000
1.000000,0.500000,0.350000000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.350000000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.350000000,0.000000,0.000000,40.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.350000000,0.000000,0.000000,40.000000,-1.000000,1.000000,1.000000,-1.000000,0.000000000,-0.000000000,0.000000000,-0.000000000,26.180339887,0.000000000,26.180339887,0.000000000
1.000000,0.500000,0.450000000,0.000000,38.200000,38.700000,1.000000,1.000000,1.000000,1.000000,-0.246430936,-37.953569064,-0.246430936,-37.953569064,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.450000000,0.000000,38.200000,38.700000,1.000000,-1.000000,1.000000,-1.000000,-0.246430936,-37.953569064,0.246430936,37.953569064,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.450000000,0.000000,38.200000,38.700000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-37.953569064,-0.000000000,-37.953569064,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.450000000,0.000000,38.200000,38.700000,-1.000000,1.000000,1.000000,-1.000000,0.246430936,-37.953569064,0.246430936,-37.953569064,3.695521159,0.000000000,3.695521159,0.000000000
1.000000,0.500000,0.450000000,0.000000,60.000000,65.000000,1.000000,1.000000,1.000000,1.000000,-0.387064297,-59.612935703,-0.387064297,-59.612935703,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.450000000,0.000000,60.000000,65.000000,1.000000,-1.000000,1.000000,-1.000000,-0.387064297,-59.612935703,0.387064297,59.612935703,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.450000000,0.000000,60.000000,65.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,-59.612935703,-0.000000000,-59.612935703,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.450000000,0.000000,60.000000,65.000000,-1.000000,1.000000,1.000000,-1.000000,0.387064297,-59.612935703,0.387064297,-59.612935703,6.206947683,0.000000000,6.206947683,0.000000000
1.000000,0.500000,0.450000000,-20.000000,40.000000,50.000000,1.000000,1.000000,1.000000,1.000000,19.612935703,-39.612935703,19.612935703,-39.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.450000000,-20.000000,40.000000,50.000000,1.000000,-1.000000,1.000000,-1.000000,19.612935703,-39.612935703,-19.612935703,39.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.450000000,-20.000000,40.000000,50.000000,0.000000,1.000000,1.000000,0.000000,0.000000000,-39.612935703,0.000000000,-39.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.450000000,-20.000000,40.000000,50.000000,-1.000000,1.000000,1.000000,-1.000000,-19.612935703,-39.612935703,-19.612935703,-39.612935703,4.774575141,0.000000000,4.774575141,0.000000000
1.000000,0.500000,0.450000000,10.000000,-40.000000,30.000000,1.000000,1.000000,1.000000,1.000000,-9.677446419,39.677446419,-9.677446419,39.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.450000000,10.000000,-40.000000,30.000000,1.000000,-1.000000,1.000000,-1.000000,-9.677446419,39.677446419,9.677446419,-39.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.450000000,10.000000,-40.000000,30.000000,0.000000,1.000000,1.000000,0.000000,-0.000000000,39.677446419,-0.000000000,39.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.450000000,10.000000,-40.000000,30.000000,-1.000000,1.000000,1.000000,-1.000000,9.677446419,39.677446419,9.677446419,39.677446419,2.864745084,0.000000000,2.864745084,0.000000000
1.000000,0.500000,0.450000000,0.000000,0.000000,40.000000,1.000000,1.000000,1.000000,1.000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,3.819660113,0.000000000,3.819660113,0.000000000
1.000000,0.500000,0.450000000,0.000000,0.000000,40.000000,1.000000,-1.000000,1.000000,-1.000000,-0.000000000,-0.000000000,0.000000000,0.000000000,3.819660113,0.000000000,3.819660113,0.000000000
